LCLID,timestamp,year,energy
MAC000002,1/8/2013 4:30:00 AM,2013,0.111
MAC000002,1/8/2013 5:00:00 AM,2013,0.093
MAC000002,1/8/2013 5:30:00 AM,2013,0.126
MAC000002,1/8/2013 6:00:00 AM,2013,0.075
MAC000002,1/8/2013 6:30:00 AM,2013,0.125
MAC000002,1/8/2013 7:00:00 AM,2013,0.088
MAC000002,1/8/2013 7:30:00 AM,2013,0.111
MAC000002,1/8/2013 8:00:00 AM,2013,0.105
MAC000002,1/8/2013 8:30:00 AM,2013,0.125
MAC000002,1/8/2013 9:00:00 AM,2013,0.488
MAC000002,1/8/2013 9:30:00 AM,2013,0.169
MAC000002,1/8/2013 10:00:00 AM,2013,0.158
MAC000002,1/8/2013 10:30:00 AM,2013,0.106
MAC000002,1/8/2013 11:00:00 AM,2013,0.096
MAC000002,1/8/2013 11:30:00 AM,2013,0.122
MAC000002,1/8/2013 12:00:00 PM,2013,0.103
MAC000002,1/8/2013 12:30:00 PM,2013,0.123
MAC000002,1/8/2013 1:00:00 PM,2013,0.136
MAC000002,1/8/2013 1:30:00 PM,2013,0.488
MAC000002,1/8/2013 2:00:00 PM,2013,0.424
MAC000002,1/8/2013 2:30:00 PM,2013,0.186
MAC000002,1/8/2013 3:00:00 PM,2013,0.324
MAC000002,1/8/2013 3:30:00 PM,2013,0.34
MAC000002,1/8/2013 4:00:00 PM,2013,0.156
MAC000002,1/8/2013 4:30:00 PM,2013,0.124
MAC000002,1/8/2013 5:00:00 PM,2013,0.16
MAC000002,1/8/2013 5:30:00 PM,2013,0.24
MAC000002,1/8/2013 6:00:00 PM,2013,0.232
MAC000002,1/8/2013 6:30:00 PM,2013,0.356
MAC000002,1/8/2013 7:00:00 PM,2013,0.385
MAC000002,1/8/2013 7:30:00 PM,2013,1.2410001
MAC000002,1/8/2013 8:00:00 PM,2013,0.779
MAC000002,1/8/2013 8:30:00 PM,2013,0.301
MAC000002,1/8/2013 9:00:00 PM,2013,0.338
MAC000002,1/8/2013 9:30:00 PM,2013,0.498
MAC000002,1/8/2013 10:00:00 PM,2013,0.301
MAC000002,1/8/2013 10:30:00 PM,2013,0.303
MAC000002,1/8/2013 11:00:00 PM,2013,0.362
MAC000002,1/8/2013 11:30:00 PM,2013,0.294
MAC000002,1/9/2013 12:00:00 AM,2013,0.266
MAC000002,1/9/2013 12:30:00 AM,2013,0.263
MAC000002,1/9/2013 1:00:00 AM,2013,0.242
MAC000002,1/9/2013 1:30:00 AM,2013,0.295
MAC000002,1/9/2013 2:00:00 AM,2013,0.24
MAC000002,1/9/2013 2:30:00 AM,2013,0.227
MAC000002,1/9/2013 3:00:00 AM,2013,0.26
MAC000002,1/9/2013 3:30:00 AM,2013,0.166
MAC000002,1/9/2013 4:00:00 AM,2013,0.129
MAC000002,1/9/2013 4:30:00 AM,2013,0.11
MAC000002,1/9/2013 5:00:00 AM,2013,0.096
MAC000002,1/9/2013 5:30:00 AM,2013,0.129
MAC000002,1/9/2013 6:00:00 AM,2013,0.077
MAC000002,1/9/2013 6:30:00 AM,2013,0.125
MAC000002,1/9/2013 7:00:00 AM,2013,0.108
MAC000002,1/9/2013 7:30:00 AM,2013,0.196
MAC000002,1/9/2013 8:00:00 AM,2013,0.151
MAC000002,1/9/2013 8:30:00 AM,2013,0.083
MAC000002,1/9/2013 9:00:00 AM,2013,0.164
MAC000002,1/9/2013 9:30:00 AM,2013,0.138
MAC000002,1/9/2013 10:00:00 AM,2013,0.648
MAC000002,1/9/2013 10:30:00 AM,2013,0.326
MAC000002,1/9/2013 11:00:00 AM,2013,0.36
MAC000002,1/9/2013 11:30:00 AM,2013,0.226
MAC000002,1/9/2013 12:00:00 PM,2013,0.271
MAC000002,1/9/2013 12:30:00 PM,2013,0.387
MAC000002,1/9/2013 1:00:00 PM,2013,0.172
MAC000002,1/9/2013 1:30:00 PM,2013,0.174
MAC000002,1/9/2013 2:00:00 PM,2013,0.141
MAC000002,1/9/2013 2:30:00 PM,2013,0.135
MAC000002,1/9/2013 3:00:00 PM,2013,0.101
MAC000002,1/9/2013 3:30:00 PM,2013,0.158
MAC000002,1/9/2013 4:00:00 PM,2013,0.08
MAC000002,1/9/2013 4:30:00 PM,2013,0.148
MAC000002,1/9/2013 5:00:00 PM,2013,0.09
MAC000002,1/9/2013 5:30:00 PM,2013,0.59
MAC000002,1/9/2013 6:00:00 PM,2013,0.394
MAC000002,1/9/2013 6:30:00 PM,2013,0.296
MAC000002,1/9/2013 7:00:00 PM,2013,0.285
MAC000002,1/9/2013 7:30:00 PM,2013,0.645
MAC000002,1/9/2013 8:00:00 PM,2013,0.854
MAC000002,1/9/2013 8:30:00 PM,2013,0.221
MAC000002,1/9/2013 9:00:00 PM,2013,0.904
MAC000002,1/9/2013 9:30:00 PM,2013,1.133
MAC000002,1/9/2013 10:00:00 PM,2013,1.143
MAC000002,1/9/2013 10:30:00 PM,2013,1.107
MAC000002,1/9/2013 11:00:00 PM,2013,0.573
MAC000002,1/9/2013 11:30:00 PM,2013,0.232
MAC000002,1/10/2013 12:00:00 AM,2013,0.166
MAC000002,1/10/2013 12:30:00 AM,2013,0.173
MAC000002,1/10/2013 1:00:00 AM,2013,0.181
MAC000002,1/10/2013 1:30:00 AM,2013,0.157
MAC000002,1/10/2013 2:00:00 AM,2013,0.193
MAC000002,1/10/2013 2:30:00 AM,2013,0.147
MAC000002,1/10/2013 3:00:00 AM,2013,0.194
MAC000002,1/10/2013 3:30:00 AM,2013,0.149
MAC000002,1/10/2013 4:00:00 AM,2013,0.121
MAC000002,1/10/2013 4:30:00 AM,2013,0.105
MAC000002,1/10/2013 5:00:00 AM,2013,0.093
MAC000002,1/10/2013 5:30:00 AM,2013,0.12
MAC000002,1/10/2013 6:00:00 AM,2013,0.075
MAC000002,1/10/2013 6:30:00 AM,2013,0.121
MAC000002,1/10/2013 7:00:00 AM,2013,0.076
MAC000002,1/10/2013 7:30:00 AM,2013,0.117
MAC000002,1/10/2013 8:00:00 AM,2013,0.09
MAC000002,1/10/2013 8:30:00 AM,2013,0.1
MAC000002,1/10/2013 9:00:00 AM,2013,0.105
MAC000002,1/10/2013 9:30:00 AM,2013,0.085
MAC000002,1/10/2013 10:00:00 AM,2013,0.161
MAC000002,1/10/2013 10:30:00 AM,2013,0.304
MAC000002,1/10/2013 11:00:00 AM,2013,0.795
MAC000002,1/10/2013 11:30:00 AM,2013,0.543
MAC000002,1/10/2013 12:00:00 PM,2013,0.249
MAC000002,1/10/2013 12:30:00 PM,2013,0.688
MAC000002,1/10/2013 1:00:00 PM,2013,0.163
MAC000002,1/10/2013 1:30:00 PM,2013,0.173
MAC000002,1/10/2013 2:00:00 PM,2013,0.157
MAC000002,1/10/2013 2:30:00 PM,2013,0.189
MAC000002,1/10/2013 3:00:00 PM,2013,0.119
MAC000002,1/10/2013 3:30:00 PM,2013,0.183
MAC000002,1/10/2013 4:00:00 PM,2013,0.119
MAC000002,1/10/2013 4:30:00 PM,2013,0.133
MAC000002,1/10/2013 5:00:00 PM,2013,0.166
MAC000002,1/10/2013 5:30:00 PM,2013,0.109
MAC000002,1/10/2013 6:00:00 PM,2013,0.315
MAC000002,1/10/2013 6:30:00 PM,2013,0.229
MAC000002,1/10/2013 7:00:00 PM,2013,0.278
MAC000002,1/10/2013 7:30:00 PM,2013,0.255
MAC000002,1/10/2013 8:00:00 PM,2013,1.095
MAC000002,1/10/2013 8:30:00 PM,2013,0.259
MAC000002,1/10/2013 9:00:00 PM,2013,0.208
MAC000002,1/10/2013 9:30:00 PM,2013,0.274
MAC000002,1/10/2013 10:00:00 PM,2013,0.237
MAC000002,1/10/2013 10:30:00 PM,2013,0.269
MAC000002,1/10/2013 11:00:00 PM,2013,0.261
MAC000002,1/10/2013 11:30:00 PM,2013,0.241
MAC000002,1/11/2013 12:00:00 AM,2013,0.253
MAC000002,1/11/2013 12:30:00 AM,2013,0.204
MAC000002,1/11/2013 1:00:00 AM,2013,0.263
MAC000002,1/11/2013 1:30:00 AM,2013,0.225
MAC000002,1/11/2013 2:00:00 AM,2013,0.143
MAC000002,1/11/2013 2:30:00 AM,2013,0.115
MAC000002,1/11/2013 3:00:00 AM,2013,0.089
MAC000002,1/11/2013 3:30:00 AM,2013,0.123
MAC000002,1/11/2013 4:00:00 AM,2013,0.075
MAC000002,1/11/2013 4:30:00 AM,2013,0.121
MAC000002,1/11/2013 5:00:00 AM,2013,0.091
MAC000002,1/11/2013 5:30:00 AM,2013,0.103
MAC000002,1/11/2013 6:00:00 AM,2013,0.107
MAC000002,1/11/2013 6:30:00 AM,2013,0.086
MAC000002,1/11/2013 7:00:00 AM,2013,0.117
MAC000002,1/11/2013 7:30:00 AM,2013,0.074
MAC000002,1/11/2013 8:00:00 AM,2013,0.116
MAC000002,1/11/2013 8:30:00 AM,2013,0.078
MAC000002,1/11/2013 9:00:00 AM,2013,0.25
MAC000002,1/11/2013 9:30:00 AM,2013,0.48
MAC000002,1/11/2013 10:00:00 AM,2013,0.096
MAC000002,1/11/2013 10:30:00 AM,2013,0.118
MAC000002,1/11/2013 11:00:00 AM,2013,0.08
MAC000002,1/11/2013 11:30:00 AM,2013,0.116
MAC000002,1/11/2013 12:00:00 PM,2013,0.075
MAC000002,1/11/2013 12:30:00 PM,2013,0.118
MAC000002,1/11/2013 1:00:00 PM,2013,0.445
MAC000002,1/11/2013 1:30:00 PM,2013,0.375
MAC000002,1/11/2013 2:00:00 PM,2013,0.124
MAC000002,1/11/2013 2:30:00 PM,2013,0.165
MAC000002,1/11/2013 3:00:00 PM,2013,0.52
MAC000002,1/11/2013 3:30:00 PM,2013,0.257
MAC000002,1/11/2013 4:00:00 PM,2013,0.224
MAC000002,1/11/2013 4:30:00 PM,2013,0.156
MAC000002,1/11/2013 5:00:00 PM,2013,0.358
MAC000002,1/11/2013 5:30:00 PM,2013,0.383
MAC000002,1/11/2013 6:00:00 PM,2013,0.36
MAC000002,1/11/2013 6:30:00 PM,2013,0.344
MAC000002,1/11/2013 7:00:00 PM,2013,0.322
MAC000002,1/11/2013 7:30:00 PM,2013,0.335
MAC000002,1/11/2013 8:00:00 PM,2013,1.1109999
MAC000002,1/11/2013 8:30:00 PM,2013,0.255
MAC000002,1/11/2013 9:00:00 PM,2013,0.237
MAC000002,1/11/2013 9:30:00 PM,2013,0.269
MAC000002,1/11/2013 10:00:00 PM,2013,0.269
MAC000002,1/11/2013 10:30:00 PM,2013,0.251
MAC000002,1/11/2013 11:00:00 PM,2013,0.287
MAC000002,1/11/2013 11:30:00 PM,2013,0.216
MAC000002,1/12/2013 12:00:00 AM,2013,0.259
MAC000002,1/12/2013 12:30:00 AM,2013,0.226
MAC000002,1/12/2013 1:00:00 AM,2013,0.263
MAC000002,1/12/2013 1:30:00 AM,2013,0.277
MAC000002,1/12/2013 2:00:00 AM,2013,0.254
MAC000002,1/12/2013 2:30:00 AM,2013,0.262
MAC000002,1/12/2013 3:00:00 AM,2013,0.09
MAC000002,1/12/2013 3:30:00 AM,2013,0.124
MAC000002,1/12/2013 4:00:00 AM,2013,0.09
MAC000002,1/12/2013 4:30:00 AM,2013,0.107
MAC000002,1/12/2013 5:00:00 AM,2013,0.107
MAC000002,1/12/2013 5:30:00 AM,2013,0.089
MAC000002,1/12/2013 6:00:00 AM,2013,0.12
MAC000002,1/12/2013 6:30:00 AM,2013,0.074
MAC000002,1/12/2013 7:00:00 AM,2013,0.117
MAC000002,1/12/2013 7:30:00 AM,2013,0.075
MAC000002,1/12/2013 8:00:00 AM,2013,0.118
MAC000002,1/12/2013 8:30:00 AM,2013,0.086
MAC000002,1/12/2013 9:00:00 AM,2013,0.103
MAC000002,1/12/2013 9:30:00 AM,2013,0.099
MAC000002,1/12/2013 10:00:00 AM,2013,0.142
MAC000002,1/12/2013 10:30:00 AM,2013,0.362
MAC000002,1/12/2013 11:00:00 AM,2013,0.257
MAC000002,1/12/2013 11:30:00 AM,2013,0.357
MAC000002,1/12/2013 12:00:00 PM,2013,0.31
MAC000002,1/12/2013 12:30:00 PM,2013,0.187
MAC000002,1/12/2013 1:00:00 PM,2013,0.119
MAC000002,1/12/2013 1:30:00 PM,2013,0.115
MAC000002,1/12/2013 2:00:00 PM,2013,0.094
MAC000002,1/12/2013 2:30:00 PM,2013,0.105
MAC000002,1/12/2013 3:00:00 PM,2013,0.331
MAC000002,1/12/2013 3:30:00 PM,2013,0.316
MAC000002,1/12/2013 4:00:00 PM,2013,0.176
MAC000002,1/12/2013 4:30:00 PM,2013,0.16
MAC000002,1/12/2013 5:00:00 PM,2013,0.23
MAC000002,1/12/2013 5:30:00 PM,2013,0.214
MAC000002,1/12/2013 6:00:00 PM,2013,0.228
MAC000002,1/12/2013 6:30:00 PM,2013,0.219
MAC000002,1/12/2013 7:00:00 PM,2013,0.227
MAC000002,1/12/2013 7:30:00 PM,2013,0.308
MAC000002,1/12/2013 8:00:00 PM,2013,1.1289999
MAC000002,1/12/2013 8:30:00 PM,2013,0.622
MAC000002,1/12/2013 9:00:00 PM,2013,0.259
MAC000002,1/12/2013 9:30:00 PM,2013,0.203
MAC000002,1/12/2013 10:00:00 PM,2013,0.26
MAC000002,1/12/2013 10:30:00 PM,2013,0.224
MAC000002,1/12/2013 11:00:00 PM,2013,0.239
MAC000002,1/12/2013 11:30:00 PM,2013,0.253
MAC000002,1/13/2013 12:00:00 AM,2013,0.255
MAC000002,1/13/2013 12:30:00 AM,2013,0.247
MAC000002,1/13/2013 1:00:00 AM,2013,0.219
MAC000002,1/13/2013 1:30:00 AM,2013,0.263
MAC000002,1/13/2013 2:00:00 AM,2013,0.212
MAC000002,1/13/2013 2:30:00 AM,2013,0.264
MAC000002,1/13/2013 3:00:00 AM,2013,0.2
MAC000002,1/13/2013 3:30:00 AM,2013,0.122
MAC000002,1/13/2013 4:00:00 AM,2013,0.098
MAC000002,1/13/2013 4:30:00 AM,2013,0.099
MAC000002,1/13/2013 5:00:00 AM,2013,0.113
MAC000002,1/13/2013 5:30:00 AM,2013,0.084
MAC000002,1/13/2013 6:00:00 AM,2013,0.121
MAC000002,1/13/2013 6:30:00 AM,2013,0.074
MAC000002,1/13/2013 7:00:00 AM,2013,0.118
MAC000002,1/13/2013 7:30:00 AM,2013,0.074
MAC000002,1/13/2013 8:00:00 AM,2013,0.117
MAC000002,1/13/2013 8:30:00 AM,2013,0.082
MAC000002,1/13/2013 9:00:00 AM,2013,0.11
MAC000002,1/13/2013 9:30:00 AM,2013,0.128
MAC000002,1/13/2013 10:00:00 AM,2013,0.105
MAC000002,1/13/2013 10:30:00 AM,2013,0.521
MAC000002,1/13/2013 11:00:00 AM,2013,0.342
MAC000002,1/13/2013 11:30:00 AM,2013,0.188
MAC000002,1/13/2013 12:00:00 PM,2013,0.15
MAC000002,1/13/2013 12:30:00 PM,2013,0.336
MAC000002,1/13/2013 1:00:00 PM,2013,0.176
MAC000002,1/13/2013 1:30:00 PM,2013,0.575
MAC000002,1/13/2013 2:00:00 PM,2013,0.119
MAC000002,1/13/2013 2:30:00 PM,2013,0.116
MAC000002,1/13/2013 3:00:00 PM,2013,0.152
MAC000002,1/13/2013 3:30:00 PM,2013,0.221
MAC000002,1/13/2013 4:00:00 PM,2013,0.154
MAC000002,1/13/2013 4:30:00 PM,2013,0.095
MAC000002,1/13/2013 5:00:00 PM,2013,0.158
MAC000002,1/13/2013 5:30:00 PM,2013,0.071
MAC000002,1/13/2013 6:00:00 PM,2013,0.158
MAC000002,1/13/2013 6:30:00 PM,2013,0.098
MAC000002,1/13/2013 7:00:00 PM,2013,0.133
MAC000002,1/13/2013 7:30:00 PM,2013,0.261
MAC000002,1/13/2013 8:00:00 PM,2013,1.206
MAC000002,1/13/2013 8:30:00 PM,2013,0.469
MAC000002,1/13/2013 9:00:00 PM,2013,0.258
MAC000002,1/13/2013 9:30:00 PM,2013,0.275
MAC000002,1/13/2013 10:00:00 PM,2013,0.244
MAC000002,1/13/2013 10:30:00 PM,2013,0.277
MAC000002,1/13/2013 11:00:00 PM,2013,0.231
MAC000002,1/13/2013 11:30:00 PM,2013,0.271
MAC000002,1/14/2013 12:00:00 AM,2013,0.204
MAC000002,1/14/2013 12:30:00 AM,2013,0.247
MAC000002,1/14/2013 1:00:00 AM,2013,0.235
MAC000002,1/14/2013 1:30:00 AM,2013,0.24
MAC000002,1/14/2013 2:00:00 AM,2013,0.247
MAC000002,1/14/2013 2:30:00 AM,2013,0.164
MAC000002,1/14/2013 3:00:00 AM,2013,0.128
MAC000002,1/14/2013 3:30:00 AM,2013,0.075
MAC000002,1/14/2013 4:00:00 AM,2013,0.122
MAC000002,1/14/2013 4:30:00 AM,2013,0.074
MAC000002,1/14/2013 5:00:00 AM,2013,0.119
MAC000002,1/14/2013 5:30:00 AM,2013,0.086
MAC000002,1/14/2013 6:00:00 AM,2013,0.104
MAC000002,1/14/2013 6:30:00 AM,2013,0.099
MAC000002,1/14/2013 7:00:00 AM,2013,0.094
MAC000002,1/14/2013 7:30:00 AM,2013,0.106
MAC000002,1/14/2013 8:00:00 AM,2013,0.082
MAC000002,1/14/2013 8:30:00 AM,2013,0.114
MAC000002,1/14/2013 9:00:00 AM,2013,0.119
MAC000002,1/14/2013 9:30:00 AM,2013,0.115
MAC000002,1/14/2013 10:00:00 AM,2013,0.487
MAC000002,1/14/2013 10:30:00 AM,2013,0.184
MAC000002,1/14/2013 11:00:00 AM,2013,0.14
MAC000002,1/14/2013 11:30:00 AM,2013,0.18
MAC000002,1/14/2013 12:00:00 PM,2013,0.151
MAC000002,1/14/2013 12:30:00 PM,2013,0.341
MAC000002,1/14/2013 1:00:00 PM,2013,0.275
MAC000002,1/14/2013 1:30:00 PM,2013,0.913
MAC000002,1/14/2013 2:00:00 PM,2013,0.691
MAC000002,1/14/2013 2:30:00 PM,2013,0.824
MAC000002,1/14/2013 3:00:00 PM,2013,0.169
MAC000002,1/14/2013 3:30:00 PM,2013,0.166
MAC000002,1/14/2013 4:00:00 PM,2013,0.467
MAC000002,1/14/2013 4:30:00 PM,2013,0.222
MAC000002,1/14/2013 5:00:00 PM,2013,0.217
MAC000002,1/14/2013 5:30:00 PM,2013,0.233
MAC000002,1/14/2013 6:00:00 PM,2013,0.286
MAC000002,1/14/2013 6:30:00 PM,2013,0.285
MAC000002,1/14/2013 7:00:00 PM,2013,0.257
MAC000002,1/14/2013 7:30:00 PM,2013,0.271
MAC000002,1/14/2013 8:00:00 PM,2013,1.007
MAC000002,1/14/2013 8:30:00 PM,2013,0.217
MAC000002,1/14/2013 9:00:00 PM,2013,0.257
MAC000002,1/14/2013 9:30:00 PM,2013,0.227
MAC000002,1/14/2013 10:00:00 PM,2013,0.276
MAC000002,1/14/2013 10:30:00 PM,2013,0.232
MAC000002,1/14/2013 11:00:00 PM,2013,0.274
MAC000002,1/14/2013 11:30:00 PM,2013,0.25
MAC000002,1/15/2013 12:00:00 AM,2013,0.232
MAC000002,1/15/2013 12:30:00 AM,2013,0.248
MAC000002,1/15/2013 1:00:00 AM,2013,0.222
MAC000002,1/15/2013 1:30:00 AM,2013,0.259
MAC000002,1/15/2013 2:00:00 AM,2013,0.128
MAC000002,1/15/2013 2:30:00 AM,2013,0.127
MAC000002,1/15/2013 3:00:00 AM,2013,0.085
MAC000002,1/15/2013 3:30:00 AM,2013,0.113
MAC000002,1/15/2013 4:00:00 AM,2013,0.097
MAC000002,1/15/2013 4:30:00 AM,2013,0.098
MAC000002,1/15/2013 5:00:00 AM,2013,0.108
MAC000002,1/15/2013 5:30:00 AM,2013,0.086
MAC000002,1/15/2013 6:00:00 AM,2013,0.119
MAC000002,1/15/2013 6:30:00 AM,2013,0.074
MAC000002,1/15/2013 7:00:00 AM,2013,0.116
MAC000002,1/15/2013 7:30:00 AM,2013,0.073
MAC000002,1/15/2013 8:00:00 AM,2013,0.115
MAC000002,1/15/2013 8:30:00 AM,2013,0.073
MAC000002,1/15/2013 9:00:00 AM,2013,0.158
MAC000002,1/15/2013 9:30:00 AM,2013,0.101
MAC000002,1/15/2013 10:00:00 AM,2013,0.651
MAC000002,1/15/2013 10:30:00 AM,2013,0.235
MAC000002,1/15/2013 11:00:00 AM,2013,0.138
MAC000002,1/15/2013 11:30:00 AM,2013,0.111
MAC000002,1/15/2013 12:00:00 PM,2013,0.114
MAC000002,1/15/2013 12:30:00 PM,2013,0.114
MAC000002,1/15/2013 1:00:00 PM,2013,0.11
MAC000002,1/15/2013 1:30:00 PM,2013,0.115
MAC000002,1/15/2013 2:00:00 PM,2013,0.515
MAC000002,1/15/2013 2:30:00 PM,2013,0.142
MAC000002,1/15/2013 3:00:00 PM,2013,0.096
MAC000002,1/15/2013 3:30:00 PM,2013,0.132
MAC000002,1/15/2013 4:00:00 PM,2013,0.104
MAC000002,1/15/2013 4:30:00 PM,2013,0.122
MAC000002,1/15/2013 5:00:00 PM,2013,0.112
MAC000002,1/15/2013 5:30:00 PM,2013,0.235
MAC000002,1/15/2013 6:00:00 PM,2013,0.283
MAC000002,1/15/2013 6:30:00 PM,2013,0.472
MAC000002,1/15/2013 7:00:00 PM,2013,0.283
MAC000002,1/15/2013 7:30:00 PM,2013,1.187
MAC000002,1/15/2013 8:00:00 PM,2013,0.235
MAC000002,1/15/2013 8:30:00 PM,2013,0.232
MAC000002,1/15/2013 9:00:00 PM,2013,0.219
MAC000002,1/15/2013 9:30:00 PM,2013,0.249
MAC000002,1/15/2013 10:00:00 PM,2013,0.205
MAC000002,1/15/2013 10:30:00 PM,2013,0.271
MAC000002,1/15/2013 11:00:00 PM,2013,0.263
MAC000002,1/15/2013 11:30:00 PM,2013,0.253
MAC000002,1/16/2013 12:00:00 AM,2013,0.248
MAC000002,1/16/2013 12:30:00 AM,2013,0.335
MAC000002,1/16/2013 1:00:00 AM,2013,0.29
MAC000002,1/16/2013 1:30:00 AM,2013,0.205
MAC000002,1/16/2013 2:00:00 AM,2013,0.153
MAC000002,1/16/2013 2:30:00 AM,2013,0.079
MAC000002,1/16/2013 3:00:00 AM,2013,0.124
MAC000002,1/16/2013 3:30:00 AM,2013,0.076
MAC000002,1/16/2013 4:00:00 AM,2013,0.121
MAC000002,1/16/2013 4:30:00 AM,2013,0.074
MAC000002,1/16/2013 5:00:00 AM,2013,0.119
MAC000002,1/16/2013 5:30:00 AM,2013,0.074
MAC000002,1/16/2013 6:00:00 AM,2013,0.119
MAC000002,1/16/2013 6:30:00 AM,2013,0.074
MAC000002,1/16/2013 7:00:00 AM,2013,0.116
MAC000002,1/16/2013 7:30:00 AM,2013,0.077
MAC000002,1/16/2013 8:00:00 AM,2013,0.11
MAC000002,1/16/2013 8:30:00 AM,2013,0.101
MAC000002,1/16/2013 9:00:00 AM,2013,0.237
MAC000002,1/16/2013 9:30:00 AM,2013,0.161
MAC000002,1/16/2013 10:00:00 AM,2013,0.575
MAC000002,1/16/2013 10:30:00 AM,2013,0.263
MAC000002,1/16/2013 11:00:00 AM,2013,0.488
MAC000002,1/16/2013 11:30:00 AM,2013,0.326
MAC000002,1/16/2013 12:00:00 PM,2013,0.311
MAC000002,1/16/2013 12:30:00 PM,2013,0.192
MAC000002,1/16/2013 1:00:00 PM,2013,1.112
MAC000002,1/16/2013 1:30:00 PM,2013,1.39
MAC000002,1/16/2013 2:00:00 PM,2013,1.4220001
MAC000002,1/16/2013 2:30:00 PM,2013,0.172
MAC000002,1/16/2013 3:00:00 PM,2013,0.198
MAC000002,1/16/2013 3:30:00 PM,2013,0.149
MAC000002,1/16/2013 4:00:00 PM,2013,0.195
MAC000002,1/16/2013 4:30:00 PM,2013,0.155
MAC000002,1/16/2013 5:00:00 PM,2013,0.186
MAC000002,1/16/2013 5:30:00 PM,2013,0.22
MAC000002,1/16/2013 6:00:00 PM,2013,0.315
MAC000002,1/16/2013 6:30:00 PM,2013,0.283
MAC000002,1/16/2013 7:00:00 PM,2013,0.25
MAC000002,1/16/2013 7:30:00 PM,2013,0.27
MAC000002,1/16/2013 8:00:00 PM,2013,0.316
MAC000002,1/16/2013 8:30:00 PM,2013,1.193
MAC000002,1/16/2013 9:00:00 PM,2013,0.271
MAC000002,1/16/2013 9:30:00 PM,2013,0.24
MAC000002,1/16/2013 10:00:00 PM,2013,0.274
MAC000002,1/16/2013 10:30:00 PM,2013,0.242
MAC000002,1/16/2013 11:00:00 PM,2013,0.266
MAC000002,1/16/2013 11:30:00 PM,2013,0.241
MAC000002,1/17/2013 12:00:00 AM,2013,0.218
MAC000002,1/17/2013 12:30:00 AM,2013,0.252
MAC000002,1/17/2013 1:00:00 AM,2013,0.236
MAC000002,1/17/2013 1:30:00 AM,2013,0.251
MAC000002,1/17/2013 2:00:00 AM,2013,0.212
MAC000002,1/17/2013 2:30:00 AM,2013,0.246
MAC000002,1/17/2013 3:00:00 AM,2013,0.171
MAC000002,1/17/2013 3:30:00 AM,2013,0.101
MAC000002,1/17/2013 4:00:00 AM,2013,0.116
MAC000002,1/17/2013 4:30:00 AM,2013,0.079
MAC000002,1/17/2013 5:00:00 AM,2013,0.117
MAC000002,1/17/2013 5:30:00 AM,2013,0.075
MAC000002,1/17/2013 6:00:00 AM,2013,0.117
MAC000002,1/17/2013 6:30:00 AM,2013,0.074
MAC000002,1/17/2013 7:00:00 AM,2013,0.115
MAC000002,1/17/2013 7:30:00 AM,2013,0.08
MAC000002,1/17/2013 8:00:00 AM,2013,0.106
MAC000002,1/17/2013 8:30:00 AM,2013,0.087
MAC000002,1/17/2013 9:00:00 AM,2013,0.173
MAC000002,1/17/2013 9:30:00 AM,2013,0.118
MAC000002,1/17/2013 10:00:00 AM,2013,0.445
MAC000002,1/17/2013 10:30:00 AM,2013,0.341
MAC000002,1/17/2013 11:00:00 AM,2013,0.181
MAC000002,1/17/2013 11:30:00 AM,2013,0.151
MAC000002,1/17/2013 12:00:00 PM,2013,0.109
MAC000002,1/17/2013 12:30:00 PM,2013,0.12
MAC000002,1/17/2013 1:00:00 PM,2013,0.078
MAC000002,1/17/2013 1:30:00 PM,2013,0.529
MAC000002,1/17/2013 2:00:00 PM,2013,0.249
MAC000002,1/17/2013 2:30:00 PM,2013,0.115
MAC000002,1/17/2013 3:00:00 PM,2013,0.117
MAC000002,1/17/2013 3:30:00 PM,2013,0.112
MAC000002,1/17/2013 4:00:00 PM,2013,0.085
MAC000002,1/17/2013 4:30:00 PM,2013,0.136
MAC000002,1/17/2013 5:00:00 PM,2013,0.097
MAC000002,1/17/2013 5:30:00 PM,2013,0.095
MAC000002,1/17/2013 6:00:00 PM,2013,0.19
MAC000002,1/17/2013 6:30:00 PM,2013,0.306
MAC000002,1/17/2013 7:00:00 PM,2013,0.424
MAC000002,1/17/2013 7:30:00 PM,2013,0.227
MAC000002,1/17/2013 8:00:00 PM,2013,1.016
MAC000002,1/17/2013 8:30:00 PM,2013,0.271
MAC000002,1/17/2013 9:00:00 PM,2013,0.241
MAC000002,1/17/2013 9:30:00 PM,2013,0.253
MAC000002,1/17/2013 10:00:00 PM,2013,0.252
MAC000002,1/17/2013 10:30:00 PM,2013,0.268
MAC000002,1/17/2013 11:00:00 PM,2013,0.239
MAC000002,1/17/2013 11:30:00 PM,2013,0.266
MAC000002,1/18/2013 12:00:00 AM,2013,0.201
MAC000002,1/18/2013 12:30:00 AM,2013,0.249
MAC000002,1/18/2013 1:00:00 AM,2013,0.22
MAC000002,1/18/2013 1:30:00 AM,2013,0.247
MAC000002,1/18/2013 2:00:00 AM,2013,0.239
MAC000002,1/18/2013 2:30:00 AM,2013,0.231
MAC000002,1/18/2013 3:00:00 AM,2013,0.254
MAC000002,1/18/2013 3:30:00 AM,2013,0.218
MAC000002,1/18/2013 4:00:00 AM,2013,0.26
MAC000002,1/18/2013 4:30:00 AM,2013,0.165
